PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
4853,2,N/A,b'2010-11-23T23:29:44.537',N/A,4851,N/A,b'1',N/A,b'6',b'2010-11-23T23:29:44.537',N/A,b'919',N/A
5813,1,b'5816',b'2010-12-29T17:48:41.317',b'1',N/A,b'Demo for bioinformatics',b'2',b'200',b'1',b'2010-12-29T22:09:28.347',b'0',b'2564',N/A
5816,2,N/A,b'2010-12-29T20:03:22.763',N/A,5813,N/A,b'3',N/A,b'1',b'2010-12-29T20:03:22.763',N/A,b'1795',N/A
6807,1,b'6808',b'2011-02-02T14:26:45.833',b'7',N/A,b'Making sense out of statistics theory and applications',b'0',b'968',b'13',b'2019-02-19T14:37:07.653',b'3',b'3014',N/A
6808,2,N/A,b'2011-02-02T14:41:39.990',N/A,6807,N/A,b'3',N/A,b'4',b'2011-02-02T23:37:15.957',N/A,b'1307',N/A
6813,2,N/A,b'2011-02-02T15:01:24.270',N/A,6807,N/A,b'0',N/A,b'1',b'2011-02-02T15:01:24.270',N/A,N/A,N/A
6815,2,N/A,b'2011-02-02T15:52:41.277',N/A,6807,N/A,b'0',N/A,b'2',b'2011-02-02T15:52:41.277',N/A,b'1047',N/A
6822,2,N/A,b'2011-02-02T19:13:18.257',N/A,6807,N/A,b'1',N/A,b'1',b'2011-02-02T20:50:36.100',N/A,b'2775',N/A
6837,2,N/A,b'2011-02-03T08:54:35.680',N/A,6807,N/A,b'0',N/A,b'2',b'2011-02-03T08:54:35.680',N/A,b'2116',N/A
6844,2,N/A,b'2011-02-03T13:00:51.660',N/A,6807,N/A,b'2',N/A,b'1',b'2011-02-03T13:00:51.660',N/A,b'3033',N/A
6854,2,N/A,b'2011-02-03T18:24:47.533',N/A,6807,N/A,b'0',N/A,b'2',b'2011-02-03T18:24:47.533',N/A,b'2485',N/A
8156,1,N/A,b'2011-03-11T15:08:43.463',b'0',N/A,b'Assessing DNA sequencing quality',b'17',b'293',b'1',b'2011-03-12T10:45:54.777',b'1',b'3672',N/A
8777,1,N/A,b'2011-03-25T16:39:10.923',b'1',N/A,"b'In genome-wide association studies, what are principal components?'",b'7',b'20205',b'22',b'2018-11-13T13:12:32.697',b'18',b'3870',N/A
8780,2,N/A,b'2011-03-25T19:32:21.563',N/A,8777,N/A,b'5',N/A,b'28',b'2017-10-09T12:36:45.280',N/A,b'930',N/A
9165,1,N/A,b'2011-04-04T15:29:56.450',b'2',N/A,b'Adding high-dimensional data to mutivariate Cox model',b'4',b'223',b'6',b'2011-04-05T01:18:24.983',b'3',b'3429',N/A
9168,2,N/A,b'2011-04-04T16:17:49.320',N/A,9165,N/A,b'4',N/A,b'1',b'2011-04-04T16:17:49.320',N/A,b'3911',N/A
9169,2,N/A,b'2011-04-04T16:23:56.663',N/A,9165,N/A,b'4',N/A,b'0',b'2011-04-05T01:18:24.983',N/A,b'3911',N/A
9556,1,N/A,b'2011-04-14T11:20:00.523',b'1',N/A,b'Interpretation of 3-way ANOVA',b'3',b'443',b'2',b'2017-11-30T12:50:00.897',N/A,b'2885',N/A
9724,1,b'13369',b'2011-04-19T05:19:00.737',b'3',N/A,"b""Mouse models - 'replicates' and analysis""",b'0',b'368',b'2',b'2011-07-22T13:09:00.340',b'1',b'4226',N/A
9768,2,N/A,b'2011-04-20T03:18:45.590',N/A,9724,N/A,b'1',N/A,b'1',b'2011-04-20T03:18:45.590',N/A,b'1679',N/A
10411,1,b'10413',b'2011-05-06T13:34:49.283',b'1',N/A,b'Clustering large and sparse datasets',b'1',b'2421',b'2',b'2011-05-06T15:42:24.923',b'1',b'3561',N/A
10413,2,N/A,b'2011-05-06T15:01:22.680',N/A,10411,N/A,b'3',N/A,b'4',b'2011-05-06T15:01:22.680',N/A,b'4495',N/A
10744,1,b'10749',b'2011-05-13T01:06:27.260',b'1',N/A,b'How does quantile normalization work?',b'2',b'11755',b'16',b'2016-04-05T12:56:06.917',b'6',b'36',N/A
10749,2,N/A,b'2011-05-13T05:05:47.527',N/A,10744,N/A,b'0',N/A,b'7',b'2011-05-13T05:05:47.527',N/A,b'4376',N/A
10850,1,b'10853',b'2011-05-16T11:28:46.337',b'1',N/A,b'Comparing numbers of p-values from many linear models',b'0',b'107',b'5',b'2011-05-16T12:12:57.250',b'1',b'3773',N/A
10853,2,N/A,b'2011-05-16T12:12:57.250',N/A,10850,N/A,b'2',N/A,b'3',b'2011-05-16T12:12:57.250',N/A,b'253',N/A
10905,1,b'10909',b'2011-05-17T18:39:01.290',b'2',N/A,b'How to specify random effects in lme?',b'1',b'36129',b'8',b'2011-05-17T20:15:56.673',b'4',b'4559',N/A
10906,2,N/A,b'2011-05-17T19:01:07.637',N/A,10905,N/A,b'1',N/A,b'2',b'2011-05-17T19:01:07.637',N/A,b'2116',N/A
10909,2,N/A,b'2011-05-17T20:15:56.673',N/A,10905,N/A,b'3',N/A,b'12',b'2011-05-17T20:15:56.673',N/A,b'3601',N/A
11007,1,N/A,b'2011-05-20T00:30:20.703',b'0',N/A,b'Test for biological replicates',b'0',b'293',b'1',b'2018-08-09T10:57:57.907',b'2',b'4680',N/A
11672,1,N/A,b'2011-06-07T16:52:36.367',b'2',N/A,b'Which statistical test should I use for my experiment on aggressive interactions in killifish?',b'1',b'499',b'6',b'2011-06-16T16:38:20.713',b'2',b'4923',N/A
11723,2,N/A,b'2011-06-08T16:28:56.170',N/A,11672,N/A,b'0',N/A,b'2',b'2011-06-08T16:28:56.170',N/A,b'266',N/A
11995,2,N/A,b'2011-06-16T15:34:31.853',N/A,11672,N/A,b'0',N/A,b'0',b'2011-06-16T16:38:20.713',N/A,b'82',N/A
12110,2,N/A,b'2011-06-20T00:09:14.037',N/A,9724,N/A,b'3',N/A,b'1',b'2011-06-20T00:09:14.037',N/A,b'5003',N/A
12141,1,N/A,b'2011-06-20T21:49:15.127',b'0',N/A,b'microRNA analysis statistical methodology review',b'0',b'102',b'1',b'2018-07-30T15:06:58.480',N/A,b'5099',b'2018-07-31T10:07:18.530'
12390,1,N/A,b'2011-06-27T09:14:56.683',b'0',N/A,b'What does the gene set score tell in GSA analysis?',b'0',b'158',b'3',b'2011-06-27T18:52:36.753',b'0',b'4229',N/A
12537,2,N/A,b'2011-07-01T06:27:39.323',N/A,3294,N/A,b'0',N/A,b'3',b'2011-07-01T06:27:39.323',N/A,b'5172',N/A
12540,2,N/A,b'2011-07-01T07:05:58.663',N/A,3294,N/A,b'0',N/A,b'5',b'2011-07-01T07:05:58.663',N/A,b'887',N/A
12859,1,N/A,b'2011-07-10T09:40:40.977',b'0',N/A,b'How to predict significant dominant regions of two sequence of numeric values by Hidden Markov Model?',b'0',b'53',b'1',b'2011-07-10T11:54:47.077',N/A,b'4650',N/A
12878,1,N/A,b'2011-07-11T02:13:26.953',b'1',N/A,b'How to generated datasets for estimating risk differences in multiple groups using R?',b'4',b'140',b'-1',b'2011-07-12T06:49:07.067',N/A,b'4559',b'2012-08-14T12:20:07.093'
12927,2,N/A,b'2011-07-12T06:14:47.400',N/A,12878,N/A,b'0',N/A,b'1',b'2011-07-12T06:49:07.067',N/A,b'3019',N/A
12961,2,N/A,b'2011-07-13T02:37:11.827',N/A,3294,N/A,b'0',N/A,b'5',b'2011-07-13T02:37:11.827',N/A,b'529',N/A
13369,2,N/A,b'2011-07-22T13:09:00.340',N/A,9724,N/A,b'0',N/A,b'2',b'2011-07-22T13:09:00.340',N/A,b'4598',N/A
15578,1,b'15586',b'2011-09-15T08:32:41.783',b'1',N/A,b'Ordered sampling of uniform variables',b'6',b'101',b'1',b'2011-09-15T14:57:49.630',N/A,b'6325',N/A
15586,2,N/A,b'2011-09-15T11:35:20.020',N/A,15578,N/A,b'2',N/A,b'2',b'2011-09-15T14:57:49.630',N/A,b'4257',N/A
16247,1,N/A,b'2011-09-29T23:09:44.517',b'2',N/A,b'Calculating the probability of gene list overlap between an RNA seq and a ChIP-chip data set',b'0',b'20427',b'13',b'2013-07-05T01:01:46.527',b'12',b'6566',N/A
16259,2,N/A,b'2011-09-30T03:11:32.837',N/A,16247,N/A,b'2',N/A,b'15',b'2011-10-02T03:23:28.150',N/A,b'5862',N/A
16260,2,N/A,b'2011-09-30T03:41:48.610',N/A,16247,N/A,b'1',N/A,b'0',b'2011-09-30T03:41:48.610',N/A,b'6369',N/A
16448,1,N/A,b'2011-10-04T02:41:12.310',b'0',N/A,b'A measure to identify discriminating subgraphs of a larger graph?',b'2',b'59',b'0',b'2011-10-04T02:41:12.310',N/A,b'5659',N/A
16592,2,N/A,b'2011-10-06T07:48:29.573',N/A,3294,N/A,b'0',N/A,b'5',b'2011-10-06T07:48:29.573',N/A,b'6577',N/A
17227,1,b'18374',b'2011-10-18T21:24:39.543',b'8',N/A,"b'What are the ""hot algorithms"" for machine learning?'",b'0',b'3709',b'14',b'2013-10-12T19:39:43.643',b'25',b'6921',N/A
17234,2,N/A,b'2011-10-18T22:00:06.253',N/A,17227,N/A,b'0',N/A,b'3',b'2011-10-18T22:00:06.253',N/A,b'6723',N/A
17235,2,N/A,b'2011-10-18T22:01:12.653',N/A,17227,N/A,b'0',N/A,b'4',b'2011-10-18T22:01:12.653',N/A,b'1893',N/A
17236,2,N/A,b'2011-10-18T22:07:03.343',N/A,17227,N/A,b'0',N/A,b'7',b'2011-10-18T22:07:03.343',N/A,b'2719',N/A
17237,2,N/A,b'2011-10-18T22:14:55.123',N/A,17227,N/A,b'0',N/A,b'5',b'2011-10-18T22:14:55.123',N/A,b'5561',N/A
17520,1,N/A,b'2011-10-25T15:10:04.363',b'0',N/A,b'Validating a model for a set of DNA sequences',b'0',b'115',b'2',b'2011-10-25T17:04:55.900',b'3',b'7008',N/A
18338,2,N/A,b'2011-11-14T10:49:21.433',N/A,17227,N/A,b'0',N/A,b'8',b'2011-11-14T10:49:21.433',N/A,b'7365',N/A
18341,2,N/A,b'2011-11-14T12:45:55.203',N/A,17227,N/A,b'0',N/A,b'3',b'2011-11-14T12:45:55.203',N/A,b'887',N/A
18374,2,N/A,b'2011-11-14T20:26:28.373',N/A,17227,N/A,b'0',N/A,b'15',b'2013-04-21T07:54:21.450',N/A,b'2860',N/A
18437,1,N/A,b'2011-11-15T20:20:11.110',b'2',N/A,b'HMMs in protein or NA sequence alignments',b'0',b'61',b'2',b'2011-12-15T21:56:43.547',N/A,b'7396',N/A
18443,2,N/A,b'2011-11-15T21:29:39.930',N/A,18437,N/A,b'0',N/A,b'2',b'2011-11-15T21:29:39.930',N/A,b'4376',N/A
18650,1,N/A,b'2011-11-19T21:50:48.507',b'0',N/A,b'How to compare two power law distributions?',b'5',b'1100',b'4',b'2011-11-19T23:00:57.723',b'1',b'6027',N/A
18982,1,N/A,b'2011-11-26T08:06:46.790',b'0',N/A,b'Binary classification of DNA sequence motifs',b'0',b'258',b'2',b'2018-03-06T10:48:52.827',b'2',b'7008',N/A
19823,1,N/A,b'2011-12-14T15:59:03.350',b'3',N/A,b'Why would one use age-squared as a covariate in a genetic association study?',b'5',b'41466',b'11',b'2018-08-24T00:27:55.090',N/A,b'8005',N/A
19824,2,N/A,b'2011-12-14T16:11:30.660',N/A,19823,N/A,b'0',N/A,b'1',b'2011-12-14T16:11:30.660',N/A,b'7962',N/A
19883,2,N/A,b'2011-12-15T21:56:43.547',N/A,18437,N/A,b'0',N/A,b'1',b'2011-12-15T21:56:43.547',N/A,b'8013',N/A
19976,1,N/A,b'2011-12-19T01:02:52.857',b'1',N/A,"b""What model to use for a 'spraying experiment'?""",b'1',b'113',b'1',b'2012-07-19T23:40:37.043',N/A,b'8071',N/A
20011,1,b'20190',b'2011-12-20T01:38:39.507',b'3',N/A,b'Can the MIC algorithm for detecting non-linear correlations be explained intuitively ?',b'7',b'2594',b'20',b'2012-01-04T13:04:17.347',b'13',b'6723',N/A
20047,2,N/A,b'2011-12-20T15:57:04.627',N/A,20011,N/A,b'5',N/A,b'3',b'2011-12-20T17:05:47.963',N/A,b'8112',N/A
20049,2,N/A,b'2011-12-20T15:57:58.560',N/A,20011,N/A,b'0',N/A,b'6',b'2011-12-20T15:57:58.560',N/A,b'5919',N/A
20190,2,N/A,b'2011-12-23T16:00:26.857',N/A,20011,N/A,b'2',N/A,b'22',b'2012-01-04T13:04:17.347',N/A,b'4253',N/A
21057,2,N/A,b'2012-01-13T17:13:58.473',N/A,19823,N/A,b'0',N/A,b'9',b'2012-01-13T17:13:58.473',N/A,b'4505',N/A
21218,1,N/A,b'2012-01-17T07:33:24.773',b'0',N/A,b'Using background genes to evaluate gene expression level',b'3',b'208',b'0',b'2012-01-17T12:36:40.730',N/A,b'8143',N/A
21470,2,N/A,b'2012-01-21T20:48:58.167',N/A,19976,N/A,b'0',N/A,b'1',b'2012-01-21T20:48:58.167',N/A,b'7972',N/A
21818,1,b'21956',b'2012-01-27T16:39:35.210',b'2',N/A,b'Can structural equation models be used to derive clinical formulae?',b'4',b'243',b'4',b'2012-01-30T16:57:28.900',b'1',b'5546',N/A
21826,2,N/A,b'2012-01-27T19:04:10.473',N/A,21818,N/A,b'0',N/A,b'3',b'2012-01-27T19:04:10.473',N/A,b'8605',N/A
21956,2,N/A,b'2012-01-30T16:57:28.900',N/A,21818,N/A,b'2',N/A,b'4',b'2012-01-30T16:57:28.900',N/A,b'5739',N/A
22017,1,b'62192',b'2012-01-31T15:06:05.793',b'1',N/A,b'Sample size and cross-validation methods for Cox regression predictive models',b'0',b'1868',b'8',b'2013-06-20T12:17:12.180',b'5',b'8724',N/A
22094,1,N/A,b'2012-02-01T17:54:53.780',b'3',N/A,b'Good source of information about AMOVA',b'0',b'1371',b'2',b'2012-10-12T11:00:21.923',b'3',b'8895',N/A
22153,2,N/A,b'2012-02-02T09:54:37.627',N/A,22094,N/A,b'0',N/A,b'3',b'2012-02-02T09:54:37.627',N/A,b'7972',N/A
22157,2,N/A,b'2012-02-02T10:32:26.660',N/A,22094,N/A,b'0',N/A,b'2',b'2012-02-02T10:32:26.660',N/A,b'930',N/A
22302,1,N/A,b'2012-02-01T18:41:17.657',b'2',N/A,b'Phylogenetic dependent variables: ANOVA?',b'2',b'617',b'13',b'2016-05-17T03:25:17.967',N/A,b'8374',N/A
22765,1,N/A,b'2012-02-13T22:47:55.090',b'0',N/A,b'Propagation of uncertainty/standard deviations in biological experiments',b'2',b'1831',b'5',b'2012-02-14T13:57:20.547',b'3',b'9182',N/A
24400,1,N/A,b'2012-03-09T18:22:23.703',b'2',N/A,b'Comparing concentrations of proteins in controls and people with a certain disease',b'6',b'470',b'1',b'2014-01-03T12:48:50.997',N/A,b'9733',N/A
24450,1,N/A,b'2012-03-10T20:43:46.633',b'1',N/A,b'How to highlight predefined groups in PCA individual map?',b'3',b'9001',b'4',b'2012-03-14T09:22:35.770',N/A,b'9759',N/A
24482,2,N/A,b'2012-03-11T19:04:31.083',N/A,24450,N/A,b'4',N/A,b'5',b'2012-03-11T19:04:31.083',N/A,b'930',N/A
24910,1,N/A,b'2012-03-20T00:26:24.620',b'0',N/A,b'Mixed effects models issue and correlation question. Getting desperate',b'10',b'513',b'0',b'2018-08-16T09:30:52.567',N/A,b'9976',N/A
26000,1,b'26003',b'2012-04-06T22:32:29.193',b'2',N/A,b'Proper contingency table analysis for old diabetes study',b'0',b'376',b'2',b'2012-04-07T04:43:54.987',N/A,b'1138',N/A
26003,2,N/A,b'2012-04-06T23:11:00.567',N/A,26000,N/A,b'2',N/A,b'3',b'2012-04-06T23:11:00.567',N/A,b'2958',N/A
26012,2,N/A,b'2012-04-07T04:43:54.987',N/A,26000,N/A,b'0',N/A,b'2',b'2012-04-07T04:43:54.987',N/A,b'7250',N/A
26172,1,N/A,b'2012-04-10T10:34:55.203',b'1',N/A,b'Statistical tests for low sample numbers in both indendent groups (n=3 and n=1)',b'4',b'1827',b'3',b'2012-04-10T12:21:33.573',b'1',b'8344',N/A
26179,2,N/A,b'2012-04-10T12:21:33.573',N/A,26172,N/A,b'0',N/A,b'4',b'2012-04-10T12:21:33.573',N/A,b'8507',N/A
26521,1,N/A,b'2012-04-16T09:23:21.273',b'1',N/A,b'How to find differentially expressed genes in R?',b'1',b'1735',b'1',b'2012-05-16T12:21:17.360',N/A,b'10642',N/A
26526,2,N/A,b'2012-04-16T11:12:58.453',N/A,26521,N/A,b'1',N/A,b'3',b'2012-04-16T11:12:58.453',N/A,b'8089',N/A
26636,1,N/A,b'2012-04-17T22:10:48.923',b'0',N/A,b'P-value approximation from an underlying unknown distribution',b'2',b'627',b'3',b'2012-04-17T22:10:48.923',N/A,b'10685',N/A
27607,1,b'27657',b'2012-05-03T04:49:52.697',b'1',N/A,"b'What does mean by ""the cumulative frequency in the form of probits""?'",b'2',b'1009',b'4',b'2012-05-03T21:44:12.503',b'2',b'3903',N/A
27657,2,N/A,b'2012-05-03T17:22:04.767',N/A,27607,N/A,b'2',N/A,b'5',b'2012-05-03T20:07:32.843',N/A,b'919',N/A
27785,1,b'27802',b'2012-05-04T17:51:10.357',b'3',N/A,b'Cumulative Incidence vs. Kaplan Meier to estimate probability of failure',b'3',b'14093',b'5',b'2017-11-05T12:07:44.523',b'2',b'4673',N/A
27796,2,N/A,b'2012-05-04T20:03:53.467',N/A,27785,N/A,b'0',N/A,b'2',b'2012-05-04T20:03:53.467',N/A,b'11032',N/A
27802,2,N/A,b'2012-05-04T21:16:42.630',N/A,27785,N/A,b'0',N/A,b'4',b'2012-05-04T21:16:42.630',N/A,b'7290',N/A
28168,1,N/A,b'2012-05-10T09:36:34.827',b'0',N/A,b'Dixon test for outlier but which one is an outlier?',b'2',b'277',b'1',b'2012-05-10T09:36:34.827',N/A,b'11143',N/A
28412,1,b'28475',b'2012-05-13T17:26:25.960',b'1',N/A,b'What statistical test should be used to accomplish the objectives of the experiment',b'1',b'209',b'0',b'2012-05-14T18:06:44.330',N/A,b'3903',N/A
28444,1,N/A,b'2012-05-14T08:58:27.833',b'1',N/A,b'DNA use in court cases',b'1',b'535',b'8',b'2016-09-30T13:54:48.563',b'3',b'11292',N/A
28446,2,N/A,b'2012-05-14T09:40:50.870',N/A,28444,N/A,b'5',N/A,b'7',b'2012-05-14T09:40:50.870',N/A,b'10524',N/A
28475,2,N/A,b'2012-05-14T18:05:14.630',N/A,28412,N/A,b'0',N/A,b'2',b'2012-05-14T18:05:14.630',N/A,b'7290',N/A
28949,1,N/A,b'2012-05-22T18:07:19.460',b'1',N/A,b'Can clustering be used for log-odds scores?',b'15',b'331',b'0',b'2012-06-22T00:34:49.430',b'0',b'11455',N/A
28960,2,N/A,b'2012-05-22T21:08:11.730',N/A,28949,N/A,b'0',N/A,b'2',b'2012-05-22T21:08:11.730',N/A,b'7828',N/A
28984,1,b'100009',b'2012-05-23T06:47:06.527',b'2',N/A,b'Proposal for transition matrix for Metropolis-Hastings phylogenetic inference',b'3',b'1047',b'2',b'2016-05-16T22:46:43.923',N/A,b'6325',N/A
29459,1,N/A,b'2012-05-30T08:41:58.460',b'1',N/A,b'Testing for equality of variance in permutations (microarray analysis with bioconductor)',b'0',b'997',b'4',b'2012-07-01T11:32:23.220',b'1',b'10662',N/A
29542,1,N/A,b'2012-05-31T08:35:49.630',b'1',N/A,b'Estimating Diversity of operon types using HMMs across metagenomes: Mann-Whitney? Kruskal-Wallis? or other?',b'0',b'194',b'1',b'2012-05-31T10:50:11.453',b'1',b'11662',N/A
29548,2,N/A,b'2012-05-31T09:44:34.210',N/A,29542,N/A,b'2',N/A,b'1',b'2012-05-31T09:44:34.210',N/A,b'10849',N/A
29583,1,N/A,b'2012-05-31T17:22:37.447',b'2',N/A,b'Is cross-validation an effective approach for feature/model selection for microarray data?',b'7',b'762',b'6',b'2012-08-07T19:46:22.113',b'3',b'11674',N/A
29587,2,N/A,b'2012-05-31T18:44:24.830',N/A,29583,N/A,b'13',N/A,b'1',b'2012-05-31T18:44:24.830',N/A,b'11032',N/A
29619,2,N/A,b'2012-06-01T10:05:39.007',N/A,29459,N/A,b'2',N/A,b'3',b'2012-06-01T10:05:39.007',N/A,b'10849',N/A
29703,1,b'29706',b'2012-06-02T21:02:58.087',b'3',N/A,"b""What's the difference between statistics and informatics?""",b'3',b'9153',b'10',b'2019-03-10T05:47:12.243',b'2',b'4810',N/A
29706,2,N/A,b'2012-06-02T21:59:39.697',N/A,29703,N/A,b'4',N/A,b'20',b'2012-07-10T10:53:44.510',N/A,b'10849',N/A
29707,2,N/A,b'2012-06-02T22:15:55.803',N/A,29703,N/A,b'3',N/A,b'9',b'2012-07-10T10:53:54.043',N/A,b'4505',N/A
29775,2,N/A,b'2012-06-04T14:03:03.393',N/A,29703,N/A,b'1',N/A,b'9',b'2012-07-10T13:32:08.400',N/A,b'11583',N/A
30094,2,N/A,b'2012-06-08T19:09:57.770',N/A,29583,N/A,b'0',N/A,b'2',b'2012-06-08T19:09:57.770',N/A,b'11674',N/A
30207,2,N/A,b'2012-06-10T23:26:37.790',N/A,24400,N/A,b'0',N/A,b'0',b'2012-06-10T23:26:37.790',N/A,b'11843',N/A
30301,1,b'30302',b'2012-06-12T10:36:06.230',b'2',N/A,b'How to correct for inter-experimental variation in cell culture research?',b'2',b'1833',b'3',b'2012-06-13T07:02:44.743',N/A,b'11935',N/A
30302,2,N/A,b'2012-06-12T10:46:44.370',N/A,30301,N/A,b'1',N/A,b'4',b'2012-06-12T11:07:16.350',N/A,b'11032',N/A
30318,1,N/A,b'2012-06-12T15:53:55.843',b'0',N/A,b'Unique subsequences of the human genome',b'2',b'90',b'0',b'2016-08-30T08:26:06.973',N/A,b'4717',N/A
30320,2,N/A,b'2012-06-12T16:24:53.727',N/A,30301,N/A,b'0',N/A,b'3',b'2012-06-12T16:24:53.727',N/A,b'11945',N/A
